rotten_tomatoes_link,review_content,movie_title,genre_list
m/1213734-ghosted,An elegant but unsatisfying drama of cross-cultural lesbian love triangles.,Ghosted,"['Art House & International', 'Mystery & Suspense', 'Gay & Lesbian']"
m/1213734-ghosted,"Initially intriguing, but tepid romantic drama suffering from an uneven screenplay with stilted dialogue and a distracting, gimmicky ghost story.",Ghosted,"['Art House & International', 'Mystery & Suspense', 'Gay & Lesbian']"
m/1213734-ghosted,A compelling crime saga with supernatural overtones made all the more worthwhile by some spectacular Taipei locales and its celebration of Chinese culture.,Ghosted,"['Art House & International', 'Mystery & Suspense', 'Gay & Lesbian']"
m/a_four_letter_word,"[Director] Andreas rescues A Four Letter Word from being merely a raunchy lil' romance by showing how his characters are steeped in a culture of therapy that has filled Americans with endless, compulsive self-analysis and self-doubt.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"The semi-earnest A Four Letter Word comes off like an insular gay sitcom, a la Paul Rudnick's Jeffrey, but without the honed verbal wit.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,How dismally arch and self-satisfied can a Chelseacore sex comedy get?,A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,There is no denying that Andreas is really trying to say something about the difficulty of real intimacy in a society where easy sex lies in wait on every corner of Manhattan.,A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"Lots of four-letter words get tossed around in Caspar Andreas' naughty sequel to his cheekily titled Slutty Summer, but the scariest one of all is the L word: love.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,A Four Letter Word is a surprisingly endearing romantic comedy that explores gay relationships with low-budget verve.,A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"It's always a treat when a movie seems to be exactly the movie that the filmmakers intended to make, and their audience wants to see. It's also a treat when it's a good movie, too.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"The film also serves up latte-frothy glimpses of an all-drag bridal shower, an erotic spinning class, and - all of 90 seconds into the proceedings -- naked yoga. Don't forget to bring your wipe-down towel.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"The cliches of bad gay filmmaking were lampooned in 2006's Another Gay Movie. Well, here's another gay movie. Things haven't moved an inch.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"A gay romantic comedy, witty and charming enough to stand up to any boy-meets-girl date flick in the megaplexes.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,"Archer's acting is overly arch, but Cory Grant is quite effective as Zeke.",A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_four_letter_word,...explores gay life in New York primarily through the eyes of Luke ... who is so busy trying to sparkle that he's made himself into the perfect gay clich.,A Four Letter Word,"['Comedy', 'Romance', 'Gay & Lesbian']"
m/a_secret_love,An incredible love story.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love is profound.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"A Secret Love still manages to tug at every single heartstring. Pat and Terry had a legitimate love story, one for the ages, and it's one we all should experience, in all its tenderness and fortitude.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"At once a misty-eyed romance and a harsh depiction of the practical and emotional challenges of giving up independent living, ""A Secret Love"" isn't subtle in its Kleenex-clutching tactics... but it's certainly effective.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,It's a beautiful thing.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Affecting at times and downright tear-jerking at others, their story is tied to the saga of gay life in America over the past 70-+ years.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,Everyone who sees this film will have their own favorite moments.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Like any great romance, A Secret Love is made more piquant by the personality differences between the two women. But they connect with a powerful bond.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"A Secret Love stands out by being sweetly understated, at a time when that's especially welcome. It's a deeply felt testament to both the strength of this couple's bond, and the fragility and hard choices that often come at the end of a lifetime.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"There is no crying in baseball, but you might just be reduced to a puddle of tears while watching Bolan's film, which finally brings the duo's love out of the shadows and gives it a long-overdue chance to shine freely.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"""There's no crying in baseball!"" Tom Hanks's grumpy coach said in A League of Their Own, but I was bawling my eyes out watching this film.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Tender without being cloying, naturalistic without seeming contrived, A Secret Love may be the ideal antidote to your least-favorite queer tropes.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"It is a compliment that ""A Secret Love,"" which runs under an hour and a half, could stand to be longer, with an expanded portrait of Terry and Pat's early life as a couple.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,Docu about women forced to hide relationship for 70 years.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,It's enraging that society made them feel they had to hide. But their happiness is the ultimate triumph.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,The past in A Secret Love ends up being an anecdotal and colorful backdrop against Terry and [Pat]'s present plot. [Full review in Spanish],A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"""A Secret Love,"" with its nostalgic tone flows like a recap of lives. To [Chris] Bolan's credit it's full of both admiration but honesty as well.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"If you want a universal treatise on the enduring nature of true love, this is it.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"The film is a history lesson, a love story, and a family drama all wrapped up into an 82-minute documentary. And it is beautiful.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,Fascinating bittersweet love story documentary on a lesbian relationship.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Amazing but wonderful, for despite feeling like interlopers, audiences will learn much about the family dynamic here...",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Beyond the interesting social context, the value of Bolan's film is in the particularities of the story it tells. [Full Review in Spanish]",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Bolan gets a very sweet film out of a story where we never doubt, for a second, a happy ending.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"This is such a good movie, not just because of its portrait of these two women who had a closeted love affair for so many years... There is [also] an extremely poignant part of the film which is just how difficult it is to deal with elder care.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"""A Secret Love"" is full of the kind of gentle ribbing and loving chuckles one would expect from any adorable old couple, but it's made all the more poignant by the fact of Pat and Terry's trailblazing personal histories.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"A Secret Love is an exquisitely crafted documentary, intimate without ever losing sight of the incredible struggle that these two women and countless other couples went through. This is a personal story on a universal scale.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,Enjoyed the history parts more than the current parts but worth watching,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"To Bolan, we get to see the ladies in their glorious, vibrant youth as career gals in the big city and one cherished piece of footage of the two women frolicking in ridiculously garish cone-shaped hats on the beach.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"A Secret Love is in a league of its own documenting the history, love story, and struggles of two pioneering lesbians.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"The Chicago-based documentary expertly weaves together LGBTQ history, baseball, and the ups and downs of loving someone for a lifetime.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,Enough elements kicking around in it to keep it pretty interesting for its whole running time.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"""A Secret Love"" weaves the couple's remarkable life story into a sensitive and intimate depiction of the two navigating the realities of growing older together...",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"So subtle yet so moving, and really one of the best recent movies to hit Netflix...",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"""A Secret Love"" is guaranteed to pull at your heartstrings.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love is a refreshingly intimate and sweet romance. Bolan's film is also a welcome celebration of marriage equality that is hard fought and well deserved.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"There is nothing but respect and genuine affection here. If anything, the film evokes a sense of admiration and wonder for any couple that can maintain the love and sense of sheer joy for and about each other.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,Imagine living with the love of your life for 60+ years & not telling your family? Ryan Murphy produced this Netflix documentary about a lesbian baseball player & her partner.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"To those who believe same-sex relationships are inferior or dissimilar to straight ones, they need only watch Secret Love to be otherwise convinced.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"A Secret Love beautifully shows that despite society's homophobia that made Pat and Terry feel they had to hide their 70+ year relationship, love ultimately prevailed.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,It's a wholesome and lovely film and an undeniable crowd-pleaser well-suited to a streaming release - perhaps even more so than its planned debut at the canceled SXSW festival.,A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"Luminous, simple, amd irresistible. [Full Review in Spanish]",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,"The movie is ultimately a testament to long-lasting true love that can withstand prejudice, family conflicts, and other life challenges that can often tear couples apart.",A Secret Love,"['Documentary', 'Gay & Lesbian']"
m/all_over_the_guy,Forgets to iron out the kinks that make the straight romantic comedies feel like tediously long television sitcoms.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Little more than ninety minutes of bitchy dialogue leading up to a phonily dramatic outburst which purports to tie everything up in laughter and tears.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Very L.A., but in a good way: bright, fast and always informed, with a certain bitterness beneath the glossy surface.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,A painfully earnest case of generic romance spiced with queerness.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,It makes more sense than the usual slop that gay audiences get stuck watching.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Loaded with smart, sarcastic one-liners and clever potshots at sexless studio movies like In & Out.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"A mostly winning, charming, and intelligent entry in the genre.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"All four characters are obnoxious, self-absorbed Southern California clichs.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Has enough flashes of whippy humor to pep up what otherwise might have been a routine boy-meets-boy tale.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Another movie about relationships, but not an especially successful, original or involving one.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,There isn't much to separate All Over the Guy from the great mass of indie dating comedies.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,This is a love story in which all of us will recognize a little bit of ourselves.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"It's better than the recent Hit and Runway, and not as good as Jeffrey, which still puts it in the top third.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"If you want to watch a gaggle of pretty faux-neurotic people hang out and throw quips, you're probably better off watching Friends.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Thinks it's onto something new by going gay on the static 'boy meets girl, boy loses girl, boy gets girl' formula. It's not.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Badly acted and humorless.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,A romantic comedy of wit and substance.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Spirited and reliably funny...but it just feels so workaday, like a sitcom in its fifth season, that nothing much about it stands out.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Bucatinsky and Ruccolo are sufficiently ingratiating to sustain interest and amusement.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"It's light and fun, with some peppy dialogue, but it's also sentimental and predictable.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Call it a pleasant near-miss.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Leaves an acrid taste with the viewer who sits through its long and winding tale of tortured courtship.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Plays like a triple-length episode of Friends in which the characters are all in particularly bad moods.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,The principals begin to lose any distinction and soon start sounding exactly the same.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"If All Over the Guy is any indication of what Hollywood has in store for gay relationships, it looks like gay men and lesbians will be receiving the same shallow treatment as their heterosexual counterparts.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,The movie's entertaining for some wickedly funny situations and witticisms.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"So it goes, snagging every tripwire of pert banality and ditzy knowingness.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Bucatinsky has presented gay characters every bit as theatrically neurotic and precious as their straight counterparts.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Probably plays better on the stage. On film, the dialogue sometimes seems too writerly, too cute.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,A nicely turned and witty screenplay from Bucatinsky.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"As one predictable scene follows another, it becomes progressively more likable and more watchable.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,Sweet but often tedious.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"It may not be totally fresh and original, but All Over the Guy is nearly void of gay stereotypes.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"It is not a surprise to learn that Bucatinsky is developing a sitcom based on this film, because it plays like an overly long pilot.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Much of the dialogue is sharp, but All Over is undone by melodrama, an overly familiar story and characters who seem more like stand-up comedians as they rattle off lines like, 'The self-pity bus stops right in front of my building. Get on it.'",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,A nice little movie.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"It says nothing new, but it says it painlessly.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"There are no recriminations, and no one is struggling with the issue of ""coming out."" In fact, being gay is treated as nothing out of the ordinary.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"All Over the Guy, while by no means a groundbreaking piece of cinema, is a breezy and fun romantic comedy.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,I guess it's a middle of the road romantic comedy... featuring gay men!,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Sitcom humor substitutes for wit, and tedious angst supplies the drama.",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,A funny and warm little film that really deserved more attention than it got.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,"Better than ""The Opposite of Sex"", all-round good fun!",All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,This isn't another one of those annoying gay rights movies -- it just wants to have fun.,All Over the Guy,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/another_gay_movie,"Move over, American Pie and Road Trip: There's a new sheriff in town, and he's wearing leather chaps.",Another Gay Movie,"['Comedy', 'Gay & Lesbian']"
m/another_gay_movie,Mostly likely to appeal to an audience that would enjoy seeing a typical teensploit where the script flips the sexual preferences.,Another Gay Movie,"['Comedy', 'Gay & Lesbian']"
m/another_gay_movie,"Stephens works much too hard for ""Another Gay Movie"" to simply land a few scattered titters.",Another Gay Movie,"['Comedy', 'Gay & Lesbian']"
m/art_of_being_straight,"Structured like a comedy, but outfitted with only the most tedious sexual-identity riffs, generic characterizations, and no singular point of view.",The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,"Being straight is hard to do in this brief, ponderous mumblecore flick.",The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,The psychologically flat script isn't nearly up to the task of depicting the pleasure within confusion/despair (or vice versa); neither are Rosen's acting chops.,The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,"The director's inexperience shows at times...but his writing and acting are fine. Indeed, everyone in the cast is quite good.",The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,A low-key comedy high on charm and credible twentysomething observation.,The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,The title is the cleverest thing about this minor indie portrait of sexual confusion.,The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,"Smart without being smart-alecky, Mr. Rosen's writing avoids the aggressive cleverness and gummy politics of many similarly themed movies, focusing instead on realistic dialogue and low-key interaction.",The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,"Mildly engaging with an initially intriguing premise and brief moments of wittiness, but ultimately falls flat as a drama. Its bland protagonist, along with a lazy, unimaginative screenplay, leaves you feeling unmoved and underwhelmed.",The Art of Being Straight,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/better_than_chocolate,Enjoyable to watch and worth going to see,Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/better_than_chocolate,The makers of gay-themed films often ignore this rule: Romantic comedy clichs don't become innovative just because the lovers are the same sex.,Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/better_than_chocolate,"Better Than Chocolate is warm and loving, if not partcularly wise or nuanced.",Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/better_than_chocolate,"Plays like a 'very special episode' of a sitcom. That is, one with explicit nudity and sex.",Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/better_than_chocolate,"Anne Wheeler's sexy, funny, poignant film, from a bright script by Peggy Thompson, is a real charmer, with considerable brains.",Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/better_than_chocolate,"... for those looking for more, they'll have to tell the filmmaking chefs to put something other than Chocolate on the menu.",Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/better_than_chocolate,Better Than Chocolate depicts the universal humor in the acts of seduction and coupling.,Better than Chocolate,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']"
m/between_love_and_goodbye,A dreary gay soap opera.,Between Love & Goodbye,"['Drama', 'Gay & Lesbian']"
m/between_love_and_goodbye,"Between Love & Goodbye tells of the ill-fated romance between a pair of East Village transplants with 2 percent body fat, zero personality and even less chemistry.",Between Love & Goodbye,"['Drama', 'Gay & Lesbian']"
m/between_love_and_goodbye,"With a more organic and witty screenplay, Between Love & Goodbye would have been much more engaging rather than often dull, contrived and unmoving.",Between Love & Goodbye,"['Drama', 'Gay & Lesbian']"
m/between_love_and_goodbye,"Helmer-scripter Casper Andreas, whose previous credits (Slutty Summer, A Four Letter Word) adhered firmly and flamboyantly to the comedic, seems to have hit his stride with the operatic excesses of melodrama.",Between Love & Goodbye,"['Drama', 'Gay & Lesbian']"
m/between_love_and_goodbye,"Between Love & Goodbye is a well-made and absorbing cautionary tale. Performances are first-rate, and Jon Fordham's cinematography glows.",Between Love & Goodbye,"['Drama', 'Gay & Lesbian']"
m/between_love_and_goodbye,lacks professional polish,Between Love & Goodbye,"['Drama', 'Gay & Lesbian']"
m/big_eden,"Beautifully filmed and warmly scored, the movie is a treat for the eyes and ears.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,An engaging and generous-spirited romantic comedy.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"A big, warm embrace of a picture.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,A low-key charmer.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,Has all the crowd-pleasing elements moviegoers respond to.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"An accomplished heart-tugger, a serious romantic comedy that tackles two dilemmas with honesty and compassion.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"I'd call it the gay date movie of the year, but it's so heart-tugging that straight people ought to be in on it, too.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,Has a big heart.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"Except for its gay characters, Big Eden doesn't deviate from tired romantic comedies about heroes who don't know what's good for them.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,It's got solid performances by a strong cast.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,A certifiable crowd-pleaser.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,Bezucha has drained the movie not only of bigotry but also of dramatic conflict.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,It's a sweet movie.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"It's a love story in a land of enchantment, all the more affecting because everything looks like this place and this time.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"As for ""Big Eden,"" even with its several situation comedy set-ups and leaps of logic, you can't help but be moved by your visit here.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"When you lay it on too thick, the audience is distracted by implausibility rather than identifying with the characters.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"Yet, for all the film's slow spots, it's impossible not to be moved by Henry and Pike's blossoming romance, thanks especially to Gross and Schweig's charming lead performances.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,The dialogue crackles happily and the performances charm.,Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"However well-intentioned it might be, the script is pretty much a collection of cliches.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/big_eden,"In his first time out as a writer-director, Mr. Bezucha, formerly in charge of creative design for Polo/Ralph Lauren and Coach, drags his feet, pops corn and sometimes stumbles.",Big Eden,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
