rotten_tomatoes_link,review_content,movie_title,genre_list
m/1006037-doctor_zhivago,"Plays as a sweeping, episodic tale set against the backdrop of World War I and the Russian Revolution, with some of the most stunning vistas ever captured on film.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Lean discovered, and fell in love with, Julie Christie, and knew straightaway that his audience would too.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"When the bland epics of Sir Richard Attenborough and Roland Joffe are long forgotten, people will still be watching David Lean's work.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Although its portentous historical drama evaporates once you return to the fresh air, watching it can be seductive.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Lean's last great film.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Often the dialogue is nearly as rich as the costumes and settings.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Lean's mastery of the epic form makes up for a weak central love story,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Long, but lovely and romantic, and epic!",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Mr. Bolt has reduced the vast upheaval of the Russian Revolution to the banalities of a doomed romance.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Fails to excite the imagination.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"David Lean masterpiece has great performances, sets",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Steiger and Courtenay excepted, all the performances are very uncomfortable.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Beautiful cinematography...and set design...together with excellent performances combine to form Zhivago's timeless appeal,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"David Lean's 1965 adaptation of Pasternak's romance of the Russian Revolution is intelligent and handsomely mounted, though it doesn't use its length to build to a particularly complex emotional effect.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"As always, Lean's handling of the purely physical aspects of the material is spectacular.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,One of the most meticulously designed and executed films.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Combining skill and kitsch in equal measure, David Lean's overbloated epic (a disappointing follow-up to Lawrence of Arabia) offers guilty pleasure so long as you don't expect a faithful adaptation of Joe Pasternak's novel about the Russian Revolution.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Laborious, but beautifully crafted 193 minute opus from the master of epic cinema, David Lean.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Literate, oldfashioned, soul-filling and thoroughly romantic.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,[Lean] seems out of his element.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,...a passionate movie about passionate people in passionate times.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,A triumph of great entertainment. Whether it is great filmmaking is a matter of taste.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,it is to be respected for the massive success and artistry of the decade in which it was made,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Epic drama combines romance, politics, mature themes.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,...an apocalypse movie in the guise of a romantic period piece.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Whatever its flaws, films made with this much chutzpah last forever. Doctor Zhivago wears its daunting runtime like the lightest of shawls and, even after all these years, it's still worth surrendering your heart to.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Yes it's old-fashioned and sappy. But it's impossible not to swoon.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Lean and Bolt pay tribute to a Tolstoyan ambition in Pasternak's samizdat novel, and also to a real contemporary relevance: the story of a suppressed writer.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Demands everything from the viewer while offering little in return, with Lean coming across like a despised schoolmaster not wanting to open himself up to his braying students.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,This adaptation of Boris Pasternak's classic novel has all the sweep and stateliness that characterised David Lean's mastery of the epic.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Maurice Jarre's music is as beguiling as ever and Lean squeezes all the pathos that he can out of the romance between Sharif's Yuri Zhivago and Julie Christie's febrile and gorgeous Lara Antipova.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,The best one can say of Doctor Zhivago is that it is an honest failure.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,Epic seems too small a word for the sweeping ambition and romance of Doctor Zhivago.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"One of those rare film adaptations which, unless you have already read the book, makes you wonder why anyone ever bothered to make the film at all.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"Despite the grim and brooding background, Zhivago has a surging buoyant spirit that is unquenchable. Doctor Zhivago is more than a masterful motion picture; it is a life experience.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,David Lean has made a stunning motion picture from Boris Pasternak's Nobel Prize novel.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,...still the best epic around...,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,A true Saturday afternoon extravaganza.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,"[Doctor Zhivago] is, in its skill and finish, everything a ""big"" picture should be and rarely is.",Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006037-doctor_zhivago,A masterpiece of emotional resonance and melodramatic romanticism.,Doctor Zhivago,"['Classics', 'Drama', 'Television', 'Romance']"
m/1006223-how_the_grinch_stole_christmas,"In the middle of a frantic Christmas season, there is no better respite from the buy-me commercialism of the holidays than this short, but poignant story by Dr. Seuss.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,Christmas isn't Christmas without the Grinch.,How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"Like fine wine, it just gets better every darn year.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"I love Rankin-Bass, sure, but give me this any and every Christmas.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,A seasonal classic.,How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"It's the kind of weirdly clever, yet innocent and kid-friendly, product that forces me to use this tired clich -- they just don't make 'em like this any more",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"Forget director Ron Howard's ill-conceived, live-action version of How the Grinch Stole Christmas. The only cinematic take the story needed was released as an animated television special in 1966.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"Chuck Jones's wonderful 1966 television special remains a model of economy, taking Dr. Suess's simple tale and perfectly stretching it out to 26 minutes.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"Classic Christmas animated tale, a perennial on TV.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"I've always thought Boris Karloff's last great role was as the snarling, malevolent voice of the Grinch in this 1966 television cartoon.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"This lusty, garishly colored, good-hearted cartoon was a wonderful, awful idea.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,Heartwarming TV special true to Seuss' classic.,How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"It's such a wonderful combination of talents and rich enthusiasm for the source material, that it's tough to not like it.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"Its brightness, cleanness, tightness, and wit all go in to making it feel as fresh and alive as any other piece of animation from its generation.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"The special works because of its surprisingly sentimental climax, one that comes by its emotion honestly, as the Grinch realizes the Christmas spirit is indomitable, no matter what he does to stop it.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006223-how_the_grinch_stole_christmas,"The story might be familiar, but watching The Grinch tiptoe around to ""You're a Mean One, Mr. Grinch"" always brings a surge of fuzzy nostalgia every Christmas season that never seems to get old.",How the Grinch Stole Christmas,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1006345-duel,Matheson's sharp but simple story works almost entirely on a primal level,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"Duel has come to represent much of what is ""wrong"" with the current cinema.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"Duel achieves the frantic energy and striking simplicity of silent film: ironically, considering its small screen origins, it is pure cinema.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,A sign of great things yet to come.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"The film is noteworthy as early Spielberg, but it hasn't stood the test of time. New movies, like Joy Ride, tackle the same material more deftly.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Early Spielberg film shows a real talent for suspense.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,A simple yet amazingly effective TV thriller. It's a pity; I don't think the director went anywhere...,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Classic road chase movie. Suspenseful and exciting.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Spielberg's first film finds the director ruthlessly exploiting a devastatingly simple premise to extraordinary effect.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,A singular idea executed to perfection,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Gets plenty of mileage (no pun intended) out of its simple premise.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,A sort of minimalist telepic precursor to John Dahl's Joyride that packs the unadulterated genre punch of pure grain alcohol...,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,A thrillingly paranoid tale of a businessman (Dennis Weaver) and his apocalyptic duel with the driver of a monster truck.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"Not even Hitchcock could have shot or paced Duel any better. Spielberg understands precisely where to insert his silences and pauses, and when to make them restful or tense. He knows how to pour it on for the exciting chase scenes.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"[A] masterpiece of visual suspense that's hardly dated at all, more than 30 years later.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"A lean, efficient thrill ride that taps into ""road rage"" long before the term existed.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"Even without benefit of hindsight, Duel looks like the work of an unusually talented young director.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,pretty boring for Spielberg,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Simply a rivetingly murderous game of cat and mouse that keeps you on the edge of your seat.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Duel demeure donc encore aujourd'hui l'un des meilleurs exemples de l'agilit de Spielberg  si bien combler un manque de substance par ses grands talents de raconteur.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Superior made-for-TV thriller directed by Spielberg.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,An exquisite piece of streamlined suspense and action that clearly demonstrates that [Spielberg] was already in full control of his vision.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"This 1971 made-for-TV movie was one of Steven Spielberg's auditions for Jaws, and the same slickly impersonal shock effects prevail.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"The film pits the awesome talents of Richard Matheson ... with Spielberg, delivering one of the best genre films of the past 50 years.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,Steven Spielberg's debut feature is a ripper,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"At 24, Spielberg demonsrated his technical virtuosity with his first made for TV feature, a nail-biting suspenser of a salesman pursued on the roadby a mad trucker.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,... 'road rage' taken to new heights of exploitation by the boy wonder.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"The film's rusted, growling tanker truck is an obvious predecessor to the man-eating Great White of Jaws. And it's every bit as terrifying.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,This is among the most flawless pieces of entertainment [Steven Spielberg] ever put his name to.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,...a surprisingly sturdy first effort for a filmmaker who would (obviously) go onto bigger and better things.,Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,"Once you've seen it, you'll never forget it.",Duel,"['Mystery & Suspense', 'Television']"
m/1006345-duel,This simple premise -- a killer truck stalks a driver -- becomes the basis for an exceptionally fraught and well- made suspense film.,Duel,"['Mystery & Suspense', 'Television']"
m/1007573-flipper,a sunny windswept antidote to endless helpings of frantic Japanimation,Flipper,"['Action & Adventure', 'Classics', 'Drama', 'Kids & Family', 'Television']"
m/1007573-flipper,Good family movie is not just another fish story...or maybe it is.,Flipper,"['Action & Adventure', 'Classics', 'Drama', 'Kids & Family', 'Television']"
m/1010230-hunter,"Sloppy, silly vehicle unworthy of McQueen.",The Hunter,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']"
m/1010230-hunter,"The Hunter bears all the marks of a tailor-made ""star vehicle,"" one of those awful movies catering to a star's ego and image.",The Hunter,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']"
m/1010230-hunter,Some great stuntwork highlights Steve McQueen's final film.,The Hunter,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']"
m/1010230-hunter,"For some reason, director Buzz Kulik attempts to slow the pace of the film down to match McQueen's dazed shuffling.",The Hunter,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']"
m/1010230-hunter,Memorable.,The Hunter,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']"
m/1010230-hunter,"There's a messy accumulation of scenes, effects, and resources that seem like an overview of Steve McQueen's previous films. [Full Review in Spanish]",The Hunter,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']"
m/1010849-jack_frost,"Jack Frost features some marvelously cracked creations... but the 1979 special's fairy-tale structure and flimsy integration of Groundhog Day folklore make for a bloated, quasi-magical mess.",Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1010849-jack_frost,"Nearing the absolute maximum threshold for strange, vaguely European mythical spirits and the dark magic they wield, ""Jack Frost"" is certainly more screwed up than it is festive.",Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1010849-jack_frost,"It gets a little bogged down by its own insistence on worldbuilding, but if you make it to the final moments, you get one of the most moving things Rankin/Bass ever produced.",Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1010849-jack_frost,"There's nothing inherently bad about the special, and it does have a number of entertaining songs.",Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1010849-jack_frost,Here's a special to show your kids if you want to teach them life is full of crushing disappointments.,Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1010849-jack_frost,The animators kept the borscht belt humor coming... in a fable that fits right in with the bedtime stories of Hans Christian Andersen.,Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1010849-jack_frost,This is definitely one of the best from the Rankin/Bass team.,Jack Frost,"['Animation', 'Kids & Family', 'Musical & Performing Arts', 'Television']"
m/1013035-magic_flute,"This film is stunning to look at, with wonderful sets, interesting costumes, and yet another work of gorgeous cinematography by Bergman fave, Sven Nykvist.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"An absolutely dazzling film entertainment, so full of beauty, intelligence, wit, and fun that it becomes a testimonial not only to man's possibilities but also to his high spirits.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,If filmed opera seems a contradiction -- no more than an excuse to immortalize a performance -- this production is the exception to the rule.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"A particular delight for opera fans, though colorfully engaging to everyone.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,It's as pleasing to look at as hear.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,Ingmar Bergman's mounting of the Mozart masterpiece is appealingly conventional.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,The intelligence and clarity of Bergman's The Magic Flute is a marvel.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"Using the opera's timeless whimsy and inventiveness, the movie replicates a performance on the stage that is so good that it almost makes you forget the participants' ABBA-like hairstyles.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,What Bergman does is to convey the actual magic of theater at its best.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"Ingmar Bergman's version of Mozart's The Magic Flute isn't his most cinematic work - it's a film version of an opera and was originally shown on Swedish TV. Nonetheless, there are elements here which echo his other films.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,It's the most fun you'll have at an opera this side of Elmer Fudd and Bugs Bunny. No wonder the audience - glimpsed in individual tightly framed shots - seem enraptured.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,The film seems to have been conceived in misunderstandings.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"Ingmar Bergman has never before made a movie so warm, happy and innocent... It's as if all this joy has been building up inside him during the great decade of metaphysical films beginning with Persona.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"While the Mozart purist may take issue with Bergman's conception of The Magic Flute, no one can deny the technical perfection with which the film has been mounted.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,Ingmar Bergman's revived 1975 version of Mozart's opera makes an uncharacteristically playful film for him about what is essentially a custody battle fought on a metaphysical level.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,One of the better opera-on-film adaptations.,The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
m/1013035-magic_flute,"If anything, The Magic Flute gives viewers the clearest window into Bergman's fascination with the otherworldly, as the project allowed him to realize his childhood dream of filming his favorite opera.",The Magic Flute (Trollflöjten),"['Art House & International', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Television', 'Romance']"
