rotten_tomatoes_link,review_content,movie_title,genre_list
m/10008785-appaloosa,Appaloosa satisfies all its requirements but never breaks a sweat.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"It could be said that Harris and his co-writer, Robert Knott, haven't done a whole lot of writing, but as Cole himself might say, there's no need to get all fancy with what's plain and true.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Appaloosa has a solid enough opening, and it should be fun just to watch things play out, what with the shootouts, the trains, the swagger at gunpoint. But the script (co-written by Harris) is alternately dumb and lifeless.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Appaloosa will probably just ride off into the sunset without much of an impact, but it will sate your fix for horses, guns and slapping leather. You know, if you're into that sort of thing.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Mannered, episodic and slow.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,It's a pleasure to watch such gifted actors interact in a classic genre.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"It's both dull and preposterous, which neither Dean Semler's somberly handsome score nor Jeff Beals' pushy, cornball score does anything to ameliorate.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Harris follows his strong helming debut Pollock with a contribution to the western movie revival that looks and sounds like a classic.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Ed Harris has the kind of head that would look great on a coin, but it looks even better on a movie screen, as he turns his chiseled features this way and that.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Beautifully photographed by Dean Semler, Appaloosa is the best Western since Open Range and shows there's still life in this most unfashionable of genres.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Though the leads do fine work, their efforts often feel slightly futile.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"It's unfortunate for everyone concerned, and for the film, that the train chugs into town one day.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Throughout, the repartee between Harris and Mortensen never feels less than broken-in and believable.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Luscious enough photography and fun to watch, ""Appaloosa"" brings nothing new to the table. As a collection of things that have been done before who will watch it over the originals?",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Appaloosa shows a square jaw and a steely gaze, but also a smile and a wink.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"The top-heavy plot takes over, and the picture makes a beeline back to tepid convention.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A smart and funny script, highly entertaining from the first draw, Appaloosa is a taut, captivating tale of the old West with enough bite and modern edge to draw in both fans and non-devotees of the cowboy genre.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Jeremy Irons is miscast as the film's politically driven baddie, but the easy rapport between Harris and Mortensen more than compensates for the minor misstep.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"The parts of it that work, work very well... so much so in fact that the parts which don't simply can't keep up.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Ed Harris and Viggo Mortensen have mastered the art of subtle communication, amplifying the believability of their relationship in this ruggedly male bonding tale.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Harris and Mortensen are out to get Irons, and their plan appears to be to talk him to death. It took a lot of stretching to get this to last for two hours.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Where the film lets you down is in the boundaries of the dramatic map which needs a more dynamic (and cinematic) driving force.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,The various symbols never coalesce into metaphor so much as they stand stagnant and hollow at the edges of the frame.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"In all, Appaloosa is good as far as it goes -- everything in it feels true -- but I wish that Harris had pushed his ideas further.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Appaloosa is entertaining, certainly, but it feels rather slight and feeble next to some of its more superior recent cohorts in the western genre.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Can Ed Harris, of all people, save the Western for this generation?",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Squinting Zellweger ruins it. I liked the hats.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"In another era, Harris -- and Mortensen, for that matter -- would have already starred in several westerns. Harris should do more of them; only next time, much less carefully.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"The best western since 3:10 to Yuma, which is to say it's a western.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"While there's nothing particularly original about the plot, the characters and the way they interact with each other are strikingly played",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Enjoyable, frequently offbeat western with an intriguing script and terrific performances from Harris and Mortensen.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"This, though, is not so much a comedy as a western with the ironic undertones that someone like Hawks would appreciate while telling a story such as Rio Bravo.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,The plot is engaging enough but this is best viewed as a buddy movie with a dynamite duo at its core.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Too much romance makes the movie sag near the end and the plot could have gone in a more interesting direction. But if you are wild about Westerns, saddle up for Appaloosa.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"In all, it's a magnificent ride and certainly one of the finest films of the year.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"If a western is going to be this slow, it needs to have a lot more tension, and deeper meaning, than this one.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A classics-steeped western that rams home tradition over reinvention, Appaloosa kicks it hard as a buddy pic on horseback. Harris and Mortensen's study in laid-back companionship is the principal pleasure, leaving Zellweger mired in role that does her and",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"As comfortable as an old saddle and as sharp as an Apache arrow, this a Western for the modern era.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A pity that Harris's homage to westerns should be compromised so intrusively. For most of its length, in terms of its themes, pacing and visual sweep, it's a treat.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Photographed handsomely with wide-angled majesty, the film does precious little myth-making, though Harris subtly twists some of the genre's conventions.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"This is no revisionist western designed to shock life into an unfashionable genre, rather a film that respects the conventions of the traditional western.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A western that moseys along in amiable style, largely thanks to the chemistry between Harris and Mortensen.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"These are horse-opera fundamentals; having given them short shrift, the film just shuffles down its lonesome trail into the horizon and out of your memory.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"These days, westerns are a dying breed, uncommonly found in multiplexes. Appaloosa is the latest reason why.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Ed Harris, working from a Robert Parker novel, has crafted a meticulously detailed, newfangled old-fashioned morality tale of hard men who go soft when a woman comes between them.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,This is an honest tale of the camaraderie between a pair of lawmen simply trying to do a job.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Actor turned filmmaker Ed Harris wants to go back to the days of simple sagebrush storytelling, and with one major exception, everything he does...is nothing short of brilliant.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Harris proves that there is still some life yet in a genre that has essentially been left for dead for nearly four decades at this point.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"""Appaloosa"" doesnt re-invent the Western, and thank goodness for that.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"...one heck of a western, one that will join the ranks of ""Unforgiven"" and ""3:10 to Yuma"" as modern classics.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"... a well-told, thoroughly enjoyable and refreshingly direct buddy Western, and that's more than enough.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,There is plenty of plot but not enough story. And the film unfolds in short scenes strung together that beg to be expanded into more detailed examinations of behavior.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"[Harris's] performance as the usually quiet but quick-to-action gunman is terrific, and he's smart enough to leave much of the narration duties and such to the soft-spoken Mortensen.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Appaloosa is an archetypal western with touches of the modern buddy comedy. Though it falls short of these classics, it is a little bit Destry Rides Again and a little bit more Butch Cassidy and the Sundance Kid.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Vastly entertaining in the old-fashioned ways: fun story, fun characters, fun everything.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,What is seductive about Appaloosa is its easygoing rhythm.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Ambition is a great quality in a filmmaker, especially when it's realized. Yet there is something to be said for just telling a story, and with Appaloosa, Harris does a fine job of it.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Harris's adoration for the genre is clear, and his Appaloosa is a fine addition to a growing list of neo-westerns incorporating a respectful tone, ideal aim of violence, and heartfelt observation all in the same breath.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Takes the old western conventions and juggles them in very odd but mostly satisfying ways.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"With Wayne's gruff arrogance, Eastwood's squinting revenge eyes and Stewart's ambling cool, Harris carves a daunting figure.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Appaloosa is firmly grounded in genre orthodoxy even as it teases at the edges of nonconformity. The results are decidedly mixed.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Dialogue, much of it lifted straight from Parker's novel, proves mostly engaging.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"It's deliberately paced, but this non-Western-fan loved it.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Harris displays a quiet, unshowy confidence and a genuine fondness for the genre, capturing the horses and guns and saloon glasses in a soft, almost-sundown light.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Harris co-wrote, directed and stars in the film, which is filled with humor, action and clever turns.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Appaloosa carries a whiff of feminism. Or at least an awareness of what life was like for women on the frontier.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"There's a refreshing vein of understated humor running throughout the production. It's neither forced nor unnatural and it keeps things from becoming too somber, even when the bullets start flying.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,It lacks the substantial story that would make it memorable.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"From its first, mournful brass theme, Ed Harris's Appaloosa nails the look and feel of a classic Western. This is an old-style, laconically macho, six-shooting horse opera made with an obvious and unapologetic love of the genre.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Emotionally Appaloosa shoots blanks.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"After Appaloosa establishes its slightly modern characters in a traditional setting, it has nowhere to go but toward the completely expected.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Harris directs with a steady hand and sharp eye for the best in his fellow actors.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Mortensen should certainly do another western, soon. Preferably he should do one with a real sense of danger to go along with all the neat, tidy, highfalutin' honor and decency.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,In its own quiet way it delivers the goods.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A warmly made, slightly offbeat movie about friendly devotion. It also happens to be a western, and every man in it is grizzled or wizened or both.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"The movie brings back the danger and the humane humor of strong, silent men of action.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A suitable slow burn punctuated by sudden acts of violence; it fairly oozes off the screen like bloodied molasses, and then, heated, bubbles up and over, all smoke and fire and endless clouds of New Mexico dust.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"'Appaloosa' might be described as a routine Western, except that in the moviegoing culture of 2008, there's nothing routine about the pleasures of a well-made and entertaining Western.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,...a classy entry that's as much about the moral choices facing the characters as the horses and six guns.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Standard western finds comfort in its familiarity.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,... a classical Western that invites us to savor no-nonsense camaraderie between two shootists for hire.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Quiet, contemplative and with an astonishing climax that spins the film on its head and gives it meaning and nuance I almost didn't see coming, this is a story of male friendship that's both stirring and powerful.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Filled with dusty light, craggy facial features and broad landscapes, it's a solid story that honors the traditions of the genre as it reworks them.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"For its first hour or so, Appaloosa is a crisply paced pleasure, mostly thanks to the interplay between Harris and Mortensen.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Appaloosa is a familiar story told well enough that it's worth seeing, but won't truly linger for any but the most diehard Western fanatic.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"With a cast and director like this, you would expect greatness. What you really should expect is a cup of coffee so you can stay awake.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"I love a good western, so I am not very enamored with Appaloosa. I guess you can say I just want to be friends with it.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Hardly a fresh perspective on genre traditions, it's still got the performances and glorious landscapes to win you over.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"A fine dramatic comedy with fresh characters, witty dialogue and a keen interest in how relationships must have developed among frontier folks, tyrannical ranchers, no-nonsense lawmen and -- oh, yes -- the complicated women on that frontier.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Ed Harris' labor of love is a welcome return to the classic westerns of yore.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Clearly not worried about modern action conventions, Harris' movie is a traditional Western in every sense of the word, and it seems weird to call it 'new' at all.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,"Harris' easy byplay with Mortensen, his economical dialogue and his stately camerawork of the New Mexico landscape combine for a smart, dynamic Western.",Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,If it feels a bit like an old Howard Hawks western (no slacker with the subtext himself) -- that's not a bad thing.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Plays on conventions so smoothly that we're never distracted from the ride.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,...so old-fashioned it even carries a troubling dose of old-fashioned sexism.,Appaloosa,"['Action & Adventure', 'Western']"
m/10008785-appaloosa,Zellweger's Allison zaps Virgil of his almost superhuman qualities and the film eventually becomes ordinary when the love of a woman interferes with the law.,Appaloosa,"['Action & Adventure', 'Western']"
