rotten_tomatoes_link,review_content,movie_title,genre_list
m/10004659-arthur,"The routine story and lack of real warmth make this a movie to endure with one's children, not to share with them.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Director Luc Besson admits he knew nothing about animation before he started this project, and it shows.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Admirably blends animation and live-action and has a lot on offer for kids, though adults will probably yawn more than once at the predictable twists and turns of the plot.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Several parts of the narrative don't gel, feeling designed simply to look cool or sound funny.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Somewhere between cute and weird, Arthur and the Invisibles tries to be too many things in a frantic bid to be uber-creative, young, hip and relevant, expecting its technological prowess to be heartwarming and impressive.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,...a cute and sassy little fantasy film that borrows from many sources (oft times forgoing originality for familiarity).,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,full review in Greek,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Predictable and overly busy, this sci-fi adventure should nonetheless appeal to game-savvy tots, especially those familiar with the source material.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,...there's exceedingly little here to hold the interest of even the most patient adult.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Starts off as an innocent, wholesome family adventure, but, when it becomes animated, Arthur is on the path to throwing back drinks in da club with Snoop Dogg and his posse.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The story isn't terribly original, but Besson gives it a fuel-injected energy...",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Besson ... even dresses up the main female character in the sort of action-babe getup assigned to Milla Jovovich in his own The Fifth Element.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The film touts its 'dazzling' hybrid of live action and 'groundbreaking' CGI, but the visuals can't compare to Happy Feet or any Pixar release.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,The underground adventures are an unfortunate mixture of po-mo snark and potty humor (some just plain pot humor as well).,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Ultimately, Besson has made an interesting, if shaky in places, homage to childhood.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Luc Besson, the most-Hollywoodish of Gallic directors, has adapted his own series of popular (in France) kid-lit tomes to produce a glossy, expensive ($84 million) and long-winded mix of live action and computer animation.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"A mishmash with a distinctive but disorderly animation palette whose top-notch voice cast -- including Robert De Niro, Madonna and David Bowie -- gets lost in the muck.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,... a stiff affair that mixes overripe live action and starchy CGI animation.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"This children's epic is slowed considerably by a convoluted, multi-tiered plotline in which we bounce between the human world and the Minimoy one. None of the characters are compelling, despite the star-studded vocal cast behind them.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"There's no time to sort out the players or the story as things rush ahead at an overwrought pace. Huge amounts of backstory are just plopped down in front of us, so fast and furiously that it makes little sense.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"It's a pretty good picture, albeit a strange one.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,This mix of computer animation and live action promises much but never really comes together. Haphazard voice dubbing and lack of originality don't help.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The adventure turns out to be a drag. When Arthur goes on a ruby hunt, the movie shifts to animation, and he meets the Minimoys, fairy creatures who look like those troll dolls that become inexplicably popular every 20 years.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Arthur and the Invisibles makes an excellent case against casting animated movies with celebrity voices. There are people who make their living as voiceover artists, and they would have been infinitely better than the lackluster Robert De Niro.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Luc Besson has never been one of my favorite filmmakers, but he seems to have found his metier in children's fantasy, and this semianimated adventure is enjoyable and imaginative despite its formulaic qualities.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Mess that it is, it carries a distinctive tone and visual effort.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Audiences should ignore this one until Arthur becomes invisible.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Succumbing to the in-joke trend popular in children's films, Luc Besson's visually attractive movie spoils its own fantasy spell with anachronistic references and a quickly resolved story line.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"While technically polished and adequately executed Arthur, like most of Besson's movies, is a strangely soulless experience.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Besson is a pro when it comes to action movies, but this part live, part animation effort is a mess, highlighted by creepy animation, derivative plot points and a child star who speaks way too fast.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The story [Besson] co-wrote for Arthur is workable, even clever at times, but the visualization of the Minimoys and their crib is weird and almost aggressively off-putting -- like an episode of When CGI Attacks!",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,The film jumps and starts all over the place and simply isn't cohesive enough to appeal much beyond youngsters.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Luc Besson serves up a hybrid of live actors and computer-generated figures to tell a not-endearing-enough story about a boy who shrinks to microscopic size to find his missing grandfather.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,[Arthur and the Invisibles is] a film for kids who want to know what headaches feel like.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Nothing in this movie works. Maybe all that tweaking helped, but I'm not betting on it.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"There's a reason American animated filmmakers don't use the great Robert De Niro, Jason Bateman and Madonna to voice their cartoons. These big names add nothing to this frustrating goulash of fairy tales and fantasy-film ingredients.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,This kids' cartoon from France is such a surreally demented attempt to connect with children that it's the equivalent of foie gras breakfast cereal or a bleu cheese milkshake.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Good intentions, a full complement of parts, and proper assembly do not guarantee a successful result.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"It might have been just another humdrum children's film if not for Highmore, who brings the same charm he did in Charlie and the Chocolate Factory and Finding Neverland to this fun movie.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Directed by Luc Besson, this inventive family movie sets up the most delightful premise, then squanders it on the kind of yawn-inducing CG adventure you might expect from one of those long, plot-heavy cut scenes that slow down video games.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"They look like a cross between anime and Jim Henson puppets. Fortunately, they look nothing like Pixar, PDI, Sony Animation or any of the other talking animal companies.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Apparently Besson became so enamored of CG animation's possibilities that he forgot basic rules ... such as the one about animation thriving on clear-cut, distinctive characters whose personalities are established in the first few seconds they're on screen.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The movie is too long by half for its relatively simple plot. And letting kids get antsy, as any parent can tell you, is the biggest sin a filmmaker can commit.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Arthur and the Invisibles may be a tale for children, but it's got the bad habits of a profligate adult -- the thing borrows shamelessly from its betters and then pretends to be self-sustaining.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"An odd imp of a movie, Arthur and the Invisibles may actually be filled with a bit too much invention for the average kid.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Too eccentric for kids, too silly for everyone else, it floats in a Neverland of breathtaking visuals in service of a story that pilfers everything (and I mean everything) from the Arthur legends to last summer's The Ant Bully.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,This fantasy blend of live-action and digital animation is just never quite as wondrous as it really should be.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"There are too many things out of whack here, and too many unanswered questions.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Oh, what a dreaded Pandora's Box has been opened by the success of the Harry Potter and The Lord of the Rings franchises.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The movie bing-bing-bings all over the place, repurposing fantasy novels, video games, Arthurian legends. Besson's grocery bill for all I know. Even the musical score has multiple-personality disorder.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,This is no committee-engineered product designed to boost first-quarter profits; Besson actually wants to be here.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"I know this is supposed to be a children's fantasy and that the color of the Miminoys' skin should be less remarkable than their microscopic stature, but the message seems to be that an African tribe can't be cute unless it is also white.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,A movie with imaginative elements but little imagination.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Imagine the Smurfs meeting Troll dolls in the world of The Dark Crystal...,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Youngsters should have a fine time. Adults not easily persuaded that any children's film is automatically charming might bring a book.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"To put it bluntly, this film has more plot holes than a Swiss cheese.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Highmore has been given a free pass from Besson to act his little heart out, and this gifted kid has decided to use the Dakota Fanning 3000 method of predictable, robotic child acting. It's disappointing to witness.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"It took me a few minutes to get used to the strange look of the Minimoy universe in 'Arthur and the Invisibles,' but I soon became enchanted with it.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles has a story so psychedelic that each movie ticket purchased should also include a black light poster and some incense. Kids weaned on the likes of Pixar and Shrek won't know what to make of it.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Five pounds of poo in a one pound bag.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Luc Besson has made a fair share of artfully bad movies. Arthur and the Invisibles -- half-live-action, half-CG kid's adventure -- is (by a hair) more bad-bad, like The Fifth Element, than good-bad, like The Big Blue.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"With its Day-Glo colors and fast pace, this $80 million live action/animated film may be the first acid trip for kids.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Whatever its flaws, Arthur and the Invisibles has a handmade, personal feel that finally affords it a cockeyed endearing quality.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Luc Besson's half-baked live-action/animated fantasy looks like it was invented on the hoof: it's erratically plotted, poorly animated, overly derivative and too insufferably cute to interest anyone above undemanding toddler age.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"The story is just incoherent, and the faster it moves, the more frantic it seems.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Looks like European animation is still light years behind the US and Japan. Thank goodness for Highmore and Farrow - if only the whole film had been live-action.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"I'm not sure what creeped me out most in Luc Besson's ""Arthur and the Invisibles,"" the awful animation or Madonna lending her voice to a ""child"" princess.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Besson's labour of love is a feast for the eyes but leaves the imagination distinctly undernourished.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Brightly coloured fantasy adventure with a decent premise, but the animated sections don't really work, despite the efforts of a talented cast.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,The Minimoys are teeny-weeny kind folk with a keen fashion sense and a wicked-cool lair. They're just like what the Borrowers would have been like if they had lived in the field behind the Urban Outfitters production factory.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"A lazy fairy-tale pastiche reveling in mite-size cherubs, which cribs from gnomic mythology, elvish lore, Harry Potter, Arthurian legend and can't-pay-the-rent melodrama.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Here is an overproduced, oversugared semi-animated children's fantasy adventure from Luc Besson that made me want to cringe into my +h seat, never to re-emerge.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Strange and kind of meandering.,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Things unfold in rote fashion, with nature-based gadgetry no more clever than those of The Flintstones.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"In a year when a lot of big-screen animation felt like it came rolling off the video game assembly line, a little originality goes a long way.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Uma fábula divertida e inocente que conta com uma eficiente animação digital e traz Besson em um bom momento, o que é algo cada vez mais raro.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"In a clear-cut case of arrested development, the film that crowns Luc Besson's career is a magical phantasmagoria for the kids, and a derivative mess for their parents.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Is it time for director Luc Besson to become invisible too?,Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"A candy-colored fusion of Dahl, Dr. Seuss and the director's own mischeviousness",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Unquestionably original, watching Arthur and the Invisibles frequently feels like sitting in on an elaborate video game.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Strangely, for a feature animation aimed at a younger audience, Arthur and the Invisibles is most entertaining in its live-action sequences.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,"Cute enough and cool enough at times that I would take all four of my nephews to see it, but minimal cute and cool isn't enough for the long haul.",Arthur and the Invisibles (Arthur and the Minimoys),"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,This new Christmas Carol starring Jim Carrey will scare the bejesus out of small children!,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Conceptually brilliant with mind-blowing special effects, but who is the intended audience of this visual extravaganza? Certainly not children: the content is far too dark with haunting imagery that could provoke nightmares for impressionable youngsters",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"If Disney invested in this because they were hoping for an annual re-release and an easy cash cow every time the season rolls around, I think they'll be disappointed.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"A clear step in the right direction for Zemeckis and his pet techno-project, the film nonetheless ultimately sabotages itself by prizing the hectic over the heartfelt.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"This Carol has a worse identity crisis than Scrooge. Clinging to the novel, the film tries to break out of its insular theatrics to propel Scrooge and his supernatural helpmates into outer space, as if in takeoff into a different sci-fi comic book movie.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,The director has brought this Charles Dickens classic to such vivid life that in some ways you feel like you are experiencing it for the first time,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,A Christmas Carol is a whiz-bang 3-D thrill-ride with all the emotional satisfaction squeezed out of it.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Zemeckis' motion-capture animated features continue to be odd presents, offering undeniable technical skill with a host of other obstacles hindering total enjoyment.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"There are nightmarish images, ghostly themes and a feeling that it might be a bit much for kids, but it's a touching film with visuals that will blow your mind. It's a trip.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Bob Hoskins looks just right as kind old Mr. Fezziwig, but that may be more of a testament to the actor's physiognomy than to the motion-capture process, which makes most of the film's cast look like they just sauntered out of Madame Tussauds.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"A Christmas Carol is, in its essence, a product reel, a showy, exuberant demonstration of the glories of motion capture, computer animation and 3D technology. On that level, it's a wow. On any emotional level, it's as cold as Marley's Ghost.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Shortchanging traditional animation by literalizing it while robbing actors of their full range of facial expressiveness, the performance-capture technique favored by director Robert Zemeckis looks more than ever like the emperor's new clothes.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,A Christmas Carol is an engaging and relatively dark take on a seasonal classic that finds director Robert Zemeckis refining the performance capture animation technique he used to mixed effect on The Polar Express and Beowulf.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"By the time it's over, you'll have to be a real Scrooge yourself to not have at least a little bit of the Christmas spirit instilled into you.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"This is a faithful retelling of the story, proving that strong tales such as these are better off without embellishment. The enhancements here come, not to the source material but to the look of the film, which is beautifully rendered in immersive 3D.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"A moody picture of extraordinary technical achievement, not a glazed retelling of holiday reform. The distance is unavoidable, but my hope is that audiences take the opportunity to drink in the astonishing craftsmanship of the film.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Disney's A Christmas Carol is a marvelous and touching yuletide toy of a movie, and the miracle is that it goes right back to the gilded Victorian spirit of those black-and-white films of yore.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Zemeckis' latest motion-capture CGI project capsizes Dickens' narrative power simply because the faces of the human simulacra are so utterly inexpressive and ugly.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Against the odds, this Disney version, written and directed by Robert Zemeckis, could be the best adaptation to date of the story.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Charles Dickens' classic story hasn't been revitalized but it has been faithfully and capably recreated.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Even as [Zemeckis] uses the 3D process to turn A Christmas Carol into a rollercoaster ride through a solidly built fantasy world, he never forgets that at bottom the tale is an awful warning about how egoism and greed can destroy your humanity.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"All style and no substance, Disney's A Christmas Carol is a yawn inducing retread of a tired fable.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Utilizing performance-capture technology, it's intricate and ingenious, offering a 3-D fantasy/adventure thrill ride, soaring into the holiday season.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,"Thankfully, this Christmas Carol is Scrooge-centric...and, thanks to an unusually layered performance by Jim Carrey, that mostly saves the day for this film.",Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Charles Dickens' lifelong wish to have his story retold as a three-dimensional cartoon has finally been realized. At last his soul may be at peace.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,3-D adaptation of classic holiday tale may scare young kids.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,If you've ever wanted to see what 3D could actually do for a film if it wasn't just used as a gimmick then check out A Christmas Carol.,Disney's A Christmas Carol,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
