rotten_tomatoes_link,review_content,movie_title,genre_list
m/10004504-ultraviolet,"Pic is hermetically sealed in a synthetic wrapping that's so total -- Sony's top-flight high-def cameras, visibly low-budget CG work, exceptionally hackneyed and imitative action and dialogue --that it arrives a nearly lifeless film.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Exactly what you expect--a slick, slight, energetic video game of a movie that is far better than most will admit.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Ultraviolet is nice to gaze at but otherwise simplistic, senseless, and eminently skippable.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Ultraviolet is all second act. There is no beginning to the story and no end; it's all middle. A non-sensical, hard to follow assemblage of action, completely devoid of any context.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"An unholy combination of comic book and video game,...so awful that you'd swear it had been directed by Uwe Boll.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Cool martial arts and special effects barely make up for laughably atrocious writing and acting and an obvious sci-fi premise.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"...shot two years ago... and now being unceremoniously dumped into your neighborhood cineplex, which -- thanks to films like this -- has been cluttered with as much garbage as a Skid Row alley in recent months.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Great action... but unfortunately, the characters had to open their mouths. That's when Ultraviolet becomes ultra vapid.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Although it masquerades as a futuristic action-thriller, Ultraviolet functions best as a multi-million dollar commercial for Milla Jovovich's personal trainer.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,It's well known that writer/director Kurt Wimmer hates movie critics. Ultraviolet is the reason why.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Quite frankly, Jovovich should never let Wimmer do her any favors again and someone from the director's office should send Cassavetes' estate a letter of apology.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"A confusing jumble of sci-fi jargon and random plot twists, where the characters know perfectly well what's going on but the audience doesn't.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,None of the actors is really any good -- though some have been impressive elsewhere -- but it would be unjust to single them out for failing to rise above the material; what would be remarkable is if anyone could.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Do the kids today even like all these video-game/manga/sci-fi movies that clutter multiplexes?,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,a garbled mess of whiz bang and wouldn't-that-be-cool,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"If you want to break up with your significant other, take him/her to this turd.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"The experience is merely interminable, wholly forgettable, and without the requisite thrills and spills.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"... feels incomplete, as though the production ran out of time, money, or both.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Ultraviolet takes all the badness of Catwoman and repackages it with the look of live action anime and the mentality of a video game you have no control over.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"The bad guys stride through spotless corriders in buildings where weirdly calm disembodied female voices say things like ""Switching to emergency backup lighting system."" If only I could have found the button for the emergency back-up better movie system.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Monumentally awful,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"It's a banner year for bad vampire flicks, so Ultraviolet is truly damned by this faint praise: It's not the worst.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Whether Six is a blessing or a boon to mutants or humans is one of the many things that are not clearly explained through all the flying bodies, flashing steel and grinding metal.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Ultrastupid, ultra-incoherent, ultrasilly -- and way, way ultraboring.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Ultraviolet cleaves faithfully to its comic-book genealogy with a plot unobstructed by big words and images that rarely breach two dimensions. Ultrasilly.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Wimmer ain't no Cassavetes.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Uwe Boll would be proud of this movie. It's pretentious and oh-so-serious. The tone of the movie is one of high art, but it stinks like a landfill.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Flat-out awful in almost every respect, Ultraviolet will hopefully drive the final nail in the coffin of the sci-fi/action-babe genre.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,The Yule log was way more entertaining.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"It's not bad enough to be funny, but it's not without its moments. Most of those come when Jovovich, not the best with a catch-phrase, answers some challenge with a put-down she should have practiced more in between personal trainer sessions.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Her sword is red, her eyes are blue and her movie is horrible.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Anyway, we went to Ultraviolet so you won't have to. It was awful. Next time you go, okay?",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Ultraviolet and the recent Resident Evil films mark this compelling Russian beauty as the unofficial queen of Xbox-ready junk movies, which are fast becoming the new century's equivalent of radioactive bug flicks.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"If you have no problem with an experience that feels like an adrenaline shot administered directly to your brain, then this is the place to start.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,'Aeon Flux' Jr - nuff said,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Has filmmaking really become this cynical, or is it just me?",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Wimmer borrows all his best ideas from other movies...then spackles over his half-assed plot with a shiny aesthetic.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Crank your brain to its lowest possible idle and you'll still overthink Ultraviolet.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"When I saw the trailer for ""Ultraviolet,"" I thought: Well, here's another PG-13 movie with a slender, beautiful heroine in exotic garb in a flick made for fan boys."" I was right.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Overall, it's a film that can best be thought of as the work of a more cerebral Uwe Boll.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,This nearly incomprehensible guilty pleasure is actually a great deal of fun.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"The real blood war is between this movie and the slightly better Aeon Flux, which Wimmer plagiarizes as freely as Equilibrium plagiarized Fahrenheit 451 and The Matrix.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"The adventures of Catwoman, Elektra, Lara Croft and Aeon Flux were positively Homeric compared to this simple-minded Hi-Def tedium...",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"a kinetic art piece of color, sound, and movement that exists somewhere between the Underworld movies and Matthew Barney's Cremaster Cycle, with just a hint of Tron thrown in.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Jovovich, who's shown sensitivity in her dramatic work, looks spectacularly bored as she power-kicks her way through one bloody pile-up after another. That boredom, like the mystery virus at the center of the film, is contagious.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,This film might actually include some of the worst deliveries that I have seen in any movie in a long time.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Amid every action cliche in the book, outmoded stereotypes, and a plot derivative of every futuristic drama made in the last fifteen years, Ultraviolet comes off as nothing more than a pale copy of better, more inventive films.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Ultracrappy more like.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Ultra-dumb.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"This is disposable cinema, to be wiped clean from the mind as soon it's over and mercifully forgotten.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Milla Jovovich may look hot in spandex and bangs, but if you want rapidly-cut, slow-motioned-for-emphasis spectacle AND story, take in some ESPN highlights or any production by NFL Films. At least you would be getting your money's worth.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"... inacreditável que o diretor do eficiente Equilibrium seja o responsável por uma porcaria mal roteirizada, pavorosamente dirigida, repleta de efeitos visuais capengas e péssimas atuações como esta produção.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Ultraviolet is absolutely worth a look -- if not a listen or a thought.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,The cheesy CGI effects look like they were done on a 15-year-old Macintosh.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,The only redeeming feature is a production design so outrageously mad that you will genuinely have no idea what you're watching for more than half the time.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Director Kurt Wimmer claims to have written Ultraviolet specifically with lead actress Milla Jovovich in mind. No, I don't know what Jovovich did to deserve this either . . .",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Some spectacular action, though obviously digital: free of risk, free of drama.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Derivative, adolescent tosh.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Lordy mama, the thing's just unspeakable.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Just when you thought Aeon Flux couldn't have been any more rubbish, along comes Ultraviolet to prove you wrong.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Unengaging, uninspired and unwatchable. A criminal waste of time and talent.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,The narrative is so jumbled that even the actors can't seem to keep track of what exactly is meant to be happening.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Despite the expository speeches draped over this like birthday bunting, the story remains largely incomprehensible.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Undemanding, unengaging, and glaringly unoriginal, Ultraviolet gives real comic books a bad name.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Really, you can't blame Ms. Jovovich.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,One of the worst movies of 2006 so far.,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"The most receptive audience will mainly be enlightened to know that you can make a movie as thoroughly unprofessional as this one and still get it released in 3,000 theaters.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,Woefully nonsensical from start to finish...,Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"The repetition of the action scenes play like an avant-garde joke about the indistinguishable nature of Hollywood fight scenes. Think Warhol's soup cans, only with actors posing with swords.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"With a visual aesthetic that recalls a 1998 screensaver and a script penned by Google Translate, the film is either admirably unwatchable, contemptuously unwatchable or Vice-unwatchable. Whatever the case, it's unwatchable.",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004504-ultraviolet,"Milla Jovovich is as amazing as you expect, but her participation in this style of films, which seem all the same, begins to tire. [Full Review in Spanish]",Ultraviolet,"['Action & Adventure', 'Drama', 'Horror', 'Science Fiction & Fantasy']"
m/10004684-malevolence,Stevan Mena's debut film carves up body after body in a ritual homage to the serial-killer genre.,Malevolence,['Horror']
m/10004684-malevolence,"The performances are better than one might expect from a cast of first-timers and lightly employed professionals, and Mena's characters rarely do the sort of spectacularly stupid things that provoke derisive laughter from seasoned horror-moviegoers.",Malevolence,['Horror']
m/10004684-malevolence,The acting and dialogue is as silly as the potato sack the killer wears on his head.,Malevolence,['Horror']
m/10004684-malevolence,There's much more left to the imagination than spelled out with digital artifice.,Malevolence,['Horror']
m/10004684-malevolence,The fanboy approach to filmmaking is always the same: Take a typical slasher-movie premise and copy all the things that impressed you when you were on the verge of puberty.,Malevolence,['Horror']
m/10004684-malevolence,Diehard horror fans may want to weigh in. The rest can see it soon at the video store.,Malevolence,['Horror']
m/10004684-malevolence,"If ever a movie deserved to go directly to DVD, it's this dreary horror treatment.",Malevolence,['Horror']
m/10004684-malevolence,The biggest shock this old-school 35mm slasher entry provides is the fact that it didn't go directly to video.,Malevolence,['Horror']
m/10004684-malevolence,"For a presumably heartfelt homage, Malevolence is surprisingly low-key and almost lethargic.",Malevolence,['Horror']
m/10004684-malevolence,Many scenes on their own show some great promise. But Mena can't get his film to work as a whole.,Malevolence,['Horror']
m/10004684-malevolence,"Basically, you begin to tick off all of the standard horror gags as they come. And they all come exactly as expected.",Malevolence,['Horror']
m/10004684-malevolence,"...certain sections of Malevolence are far more engaging than others, with most of the second act a complete write-off.",Malevolence,['Horror']
m/10004684-malevolence,Malevolence is the result of a film lover that spent their entire life striving to be the best they can.,Malevolence,['Horror']
m/10004684-malevolence,"Apesar da trilha de filme barato e dos dez minutos finais de projeo, que escancaram a falta de experincia do diretor-roteirista, o longa  bastante eficiente em seu segundo ato.",Malevolence,['Horror']
m/10004684-malevolence,retraces killing grounds so old and familiar that at times it seems little more than a fan boy's compendium of favourite moments from the last half century's worth of slash-and-dash mayhem.,Malevolence,['Horror']
m/10004684-malevolence,"A low-budget, underseen genre gem that makes up for occasionally stilted dialogue and unpolished acting with a remarkable visual sense and skillful command of building tension.",Malevolence,['Horror']
m/10004697-eternal,It's the multidimensional characterization and dialogue that elevates this film far far above being just a vampire movie with a more literate back-story.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,Rent The Red Shoe Diaries instead.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Power, obsession, and death; Eternal embraces them all.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Eternal is a red-ripe, overwrought fetish feast that's sure to entertain fans of the lush, romantisized vampire genre.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Hope springs for ""Eternal,"" more an erotic character study than an unsightly bloodbath.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Tame and cheesy even by the modest standards of the genre, Eternal needs all the intellectual trappings it can find.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Lush, lurid and completely besotted with itself, Eternal is one of those movies normally found slinking around the ether of late-night cable television.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Real scares are few, in part because the major characters are unsympathetic.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Bram Stoker would be, well, horrified.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Half real, half fantasy... not much of Eternal makes any sense at all, and Pope's police work is some of the shoddiest on screen, ever",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"While Eternal starts off strong, with an intense supernatural and hyper-sexual undercurrent that's sort of interesting, by the start of the third act, Eternal slips into something near camp.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,[A] stylishly kinky exercise in blood-soaked eroticism.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,Quite silly and not especially scary.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"It's impossible to overstate the silliness of all this, but it would still be a decent Halloween trick -- if it were Halloween.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"A terrible script, pedestrian direction, and acting that's mediocre at best signify that Eternal...[is] ready-made, moderately sexy fodder for late-night Skin-emax.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Perfect for watching on video on a cool Cape Cod night, but maybe not so arousing in an arthouse for 10 bucks and change.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,Eternal is the kind of horror movie where the only horror is a misplaced vase.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Just by being true to the legend, as if Erszebet had truly lived, Eternal is an interesting work, an erotic thriller with a supernatural bent.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,That the acting is stilted and that the filmmakers and especially Pla take themselves so seriously serves to make Eternal deliriously silly camp fare.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"Conrad Pla turns in a performance of such staggering ineptitude that it almost (key word: almost) reaches a so-bad-it's-good, Plan 9 From Outer Space brilliance.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,A desperate cop is in over his head under the spell of a reincarnated lesbian vampire with great hair.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"I wouldn't recommend this for theatrical viewing, but as late night cable fare, it's an acceptable way for an insomniac to pass two hours.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"There's no camp in this vamp; the lady, and the film, is a tramp.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,the photography only creates a sense of suspense that something worth seeing may eventually appear,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,It was cooler when it was called Basic Instinct.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,This oddball mixture of bloodsucking horror and soft-core porn is both objectively terrible and perversely fascinating.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,Eternal is only occasionally completely stupid...but it's never very bright either.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"ETERNAL is a sexy and stylish horror thriller from Canada that unfortunately seems to be re-treading all-too-familiar territory. It gets points for its lavish production design, but very little for originality or real horror.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,...this whole production might as well just be a music video featuring everything Elizabeth from lusting for blood to bathing in it and the process involved.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,Neron and Pla look like porn stars and have about the same level of acting ability.,Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"But for all its exposed skin, the film's pulse is hard to find.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"If you've ever lain awake at night wondering what might happen if someone were to combine the porny misogyny of Joe Eszterhas with the blood-soaked eroticism of Anne Rice, you can now rest easy; Eternal provides your answer.",Eternal,"['Horror', 'Mystery & Suspense']"
m/10004697-eternal,"You watch this brain-dead film in a similar state yourself, until its culmination at--where else?--the cheesiest of masked balls.",Eternal,"['Horror', 'Mystery & Suspense']"
m/1000617-aliens,Scott's tension-building atmospherics are replaced by Cameron's high-octane punch.,Aliens,"['Action & Adventure', 'Horror', 'Science Fiction & Fantasy']"
m/1000617-aliens,"When it comes to the logical marriage of action, adventure, and science fiction, few films are as effective or accomplished as Aliens.",Aliens,"['Action & Adventure', 'Horror', 'Science Fiction & Fantasy']"
m/1000617-aliens,"The ads for Aliens claim that this movie will frighten you as few movies have, and, for once, the ads don't lie.",Aliens,"['Action & Adventure', 'Horror', 'Science Fiction & Fantasy']"
m/1000617-aliens,"""Absolutely smashing!""",Aliens,"['Action & Adventure', 'Horror', 'Science Fiction & Fantasy']"
m/1000617-aliens,Aliens is an exercise in film craftsmanship that has rarely been equaled in the twelve years since its release.,Aliens,"['Action & Adventure', 'Horror', 'Science Fiction & Fantasy']"
m/1000617-aliens,[An] instant cult classic.,Aliens,"['Action & Adventure', 'Horror', 'Science Fiction & Fantasy']"
