rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Steven Rea,True,Rotten,Rotten,2007,"Luc Besson, the most-Hollywoodish of Gallic directors, has adapted his own series of popular (in France) kid-lit tomes to produce a glossy, expensive ($84 million) and long-winded mix of live action and computer animation.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),David Germain,True,Rotten,Rotten,2007,"A mishmash with a distinctive but disorderly animation palette whose top-notch voice cast -- including Robert De Niro, Madonna and David Bowie -- gets lost in the muck.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Sean Axmaker,False,Rotten,Rotten,2007,... a stiff affair that mixes overripe live action and starchy CGI animation.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Desson Thomson,True,Rotten,Rotten,2007,"This children's epic is slowed considerably by a convoluted, multi-tiered plotline in which we bounce between the human world and the Minimoy one. None of the characters are compelling, despite the star-studded vocal cast behind them.",unknown,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Bill Muller,True,Rotten,Rotten,2007,"There's no time to sort out the players or the story as things rush ahead at an overwrought pace. Huge amounts of backstory are just plopped down in front of us, so fast and furiously that it makes little sense.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Michael Wilmington,True,Rotten,Fresh,2007,"It's a pretty good picture, albeit a strange one.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),M. K. Terrell,False,Rotten,Rotten,2007,This mix of computer animation and live action promises much but never really comes together. Haphazard voice dubbing and lack of originality don't help.,unknown,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Chris Hewitt,False,Rotten,Rotten,2007,"The adventure turns out to be a drag. When Arthur goes on a ruby hunt, the movie shifts to animation, and he meets the Minimoys, fairy creatures who look like those troll dolls that become inexplicably popular every 20 years.",mostly_male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),John Anderson,True,Rotten,Rotten,2007,"Arthur and the Invisibles makes an excellent case against casting animated movies with celebrity voices. There are people who make their living as voiceover artists, and they would have been infinitely better than the lackluster Robert De Niro.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jonathan Rosenbaum,True,Rotten,Fresh,2007,"Luc Besson has never been one of my favorite filmmakers, but he seems to have found his metier in children's fantasy, and this semianimated adventure is enjoyable and imaginative despite its formulaic qualities.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Mark Palermo,False,Rotten,Rotten,2007,"Mess that it is, it carries a distinctive tone and visual effort.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Phil Villarreal,False,Rotten,Rotten,2007,Audiences should ignore this one until Arthur becomes invisible.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Angel Cohn,False,Rotten,Rotten,2007,"Succumbing to the in-joke trend popular in children's films, Luc Besson's visually attractive movie spoils its own fantasy spell with anachronistic references and a quickly resolved story line.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Geoff Pevere,True,Rotten,Rotten,2007,"While technically polished and adequately executed Arthur, like most of Besson's movies, is a strangely soulless experience.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Peter Hartlaub,True,Rotten,Rotten,2007,"Besson is a pro when it comes to action movies, but this part live, part animation effort is a mess, highlighted by creepy animation, derivative plot points and a child star who speaks way too fast.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),James Hebert,False,Rotten,Rotten,2007,"The story [Besson] co-wrote for Arthur is workable, even clever at times, but the visualization of the Minimoys and their crib is weird and almost aggressively off-putting -- like an episode of When CGI Attacks!",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jack Garner,False,Rotten,Rotten,2007,The film jumps and starts all over the place and simply isn't cohesive enough to appeal much beyond youngsters.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Neil Genzlinger,True,Rotten,Rotten,2007,Luc Besson serves up a hybrid of live actors and computer-generated figures to tell a not-endearing-enough story about a boy who shrinks to microscopic size to find his missing grandfather.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Keith Phipps,True,Rotten,Rotten,2007,[Arthur and the Invisibles is] a film for kids who want to know what headaches feel like.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Sean P. Means,False,Rotten,Rotten,2007,"Nothing in this movie works. Maybe all that tweaking helped, but I'm not betting on it.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Roger Moore,True,Rotten,Rotten,2007,"There's a reason American animated filmmakers don't use the great Robert De Niro, Jason Bateman and Madonna to voice their cartoons. These big names add nothing to this frustrating goulash of fairy tales and fantasy-film ingredients.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Kyle Smith,True,Rotten,Rotten,2007,This kids' cartoon from France is such a surreally demented attempt to connect with children that it's the equivalent of foie gras breakfast cereal or a bleu cheese milkshake.,mostly_female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jack Mathews,True,Rotten,Rotten,2007,"Good intentions, a full complement of parts, and proper assembly do not guarantee a successful result.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Meg Jones,False,Rotten,Fresh,2007,"It might have been just another humdrum children's film if not for Highmore, who brings the same charm he did in Charlie and the Chocolate Factory and Finding Neverland to this fun movie.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Peter Debruge,True,Rotten,Rotten,2007,"Directed by Luc Besson, this inventive family movie sets up the most delightful premise, then squanders it on the kind of yawn-inducing CG adventure you might expect from one of those long, plot-heavy cut scenes that slow down video games.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Fred Topel,False,Rotten,Fresh,2007,"They look like a cross between anime and Jim Henson puppets. Fortunately, they look nothing like Pixar, PDI, Sony Animation or any of the other talking animal companies.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Robert W. Butler,False,Rotten,Rotten,2007,"Apparently Besson became so enamored of CG animation's possibilities that he forgot basic rules ... such as the one about animation thriving on clear-cut, distinctive characters whose personalities are established in the first few seconds they're on screen.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jim Slotek,False,Rotten,Rotten,2007,"The movie is too long by half for its relatively simple plot. And letting kids get antsy, as any parent can tell you, is the biggest sin a filmmaker can commit.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Rick Groen,True,Rotten,Rotten,2007,"Arthur and the Invisibles may be a tale for children, but it's got the bad habits of a profligate adult -- the thing borrows shamelessly from its betters and then pretends to be self-sustaining.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Tom Long,True,Rotten,Rotten,2007,"An odd imp of a movie, Arthur and the Invisibles may actually be filled with a bit too much invention for the average kid.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),John Monaghan,True,Rotten,Rotten,2007,"Too eccentric for kids, too silly for everyone else, it floats in a Neverland of breathtaking visuals in service of a story that pilfers everything (and I mean everything) from the Arthur legends to last summer's The Ant Bully.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jeff Vice,False,Rotten,Rotten,2007,This fantasy blend of live-action and digital animation is just never quite as wondrous as it really should be.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Teresa Budasi,True,Rotten,Rotten,2007,"There are too many things out of whack here, and too many unanswered questions.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Wade Major,False,Rotten,Rotten,2007,"Oh, what a dreaded Pandora's Box has been opened by the success of the Harry Potter and The Lord of the Rings franchises.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Ty Burr,True,Rotten,Rotten,2007,"The movie bing-bing-bings all over the place, repurposing fantasy novels, video games, Arthurian legends. Besson's grocery bill for all I know. Even the musical score has multiple-personality disorder.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jeffrey M. Anderson,False,Rotten,Fresh,2007,This is no committee-engineered product designed to boost first-quarter profits; Besson actually wants to be here.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Jeffrey Westhoff,False,Rotten,Rotten,2007,"I know this is supposed to be a children's fantasy and that the color of the Miminoys' skin should be less remarkable than their microscopic stature, but the message seems to be that an African tribe can't be cute unless it is also white.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Mark Dujsik,False,Rotten,Rotten,2007,A movie with imaginative elements but little imagination.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),MaryAnn Johanson,False,Rotten,Rotten,2007,Imagine the Smurfs meeting Troll dolls in the world of The Dark Crystal...,unknown,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Daniel M. Kimmel,False,Rotten,Rotten,2007,Youngsters should have a fine time. Adults not easily persuaded that any children's film is automatically charming might bring a book.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Eric Lurio,False,Rotten,Rotten,2007,"To put it bluntly, this film has more plot holes than a Swiss cheese.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Brian Orndorf,False,Rotten,Rotten,2007,"Highmore has been given a free pass from Besson to act his little heart out, and this gifted kid has decided to use the Dakota Fanning 3000 method of predictable, robotic child acting. It's disappointing to witness.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Betty Jo Tucker,False,Rotten,Fresh,2007,"It took me a few minutes to get used to the strange look of the Minimoy universe in 'Arthur and the Invisibles,' but I soon became enchanted with it.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Mike McGranaghan,False,Rotten,Rotten,2007,Arthur and the Invisibles has a story so psychedelic that each movie ticket purchased should also include a black light poster and some incense. Kids weaned on the likes of Pixar and Shrek won't know what to make of it.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Joshua Tyler,False,Rotten,Rotten,2007,Five pounds of poo in a one pound bag.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Gregory Kirschling,True,Rotten,Rotten,2007,"Luc Besson has made a fair share of artfully bad movies. Arthur and the Invisibles -- half-live-action, half-CG kid's adventure -- is (by a hair) more bad-bad, like The Fifth Element, than good-bad, like The Big Blue.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Kent Turner,False,Rotten,Rotten,2007,"With its Day-Glo colors and fast pace, this $80 million live action/animated film may be the first acid trip for kids.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Ken Hanke,False,Rotten,Fresh,2007,"Whatever its flaws, Arthur and the Invisibles has a handmade, personal feel that finally affords it a cockeyed endearing quality.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Derek Adams,True,Rotten,Rotten,2007,"Luc Besson's half-baked live-action/animated fantasy looks like it was invented on the hoof: it's erratically plotted, poorly animated, overly derivative and too insufferably cute to interest anyone above undemanding toddler age.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Marrit Ingman,False,Rotten,Rotten,2007,"The story is just incoherent, and the faster it moves, the more frantic it seems.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Helen O'Hara,False,Rotten,Fresh,2007,Looks like European animation is still light years behind the US and Japan. Thank goodness for Highmore and Farrow - if only the whole film had been live-action.,female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Angela Baldassarre,False,Rotten,Rotten,2007,"I'm not sure what creeped me out most in Luc Besson's ""Arthur and the Invisibles,"" the awful animation or Madonna lending her voice to a ""child"" princess.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Neil Smith,True,Rotten,Rotten,2007,Besson's labour of love is a feast for the eyes but leaves the imagination distinctly undernourished.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Matthew Turner,False,Rotten,Rotten,2007,"Brightly coloured fantasy adventure with a decent premise, but the animated sections don't really work, despite the efforts of a talented cast.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Uri Lessing,False,Rotten,Fresh,2007,The Minimoys are teeny-weeny kind folk with a keen fashion sense and a wicked-cool lair. They're just like what the Borrowers would have been like if they had lived in the field behind the Urban Outfitters production factory.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Stephen Garrett,True,Rotten,Rotten,2007,"A lazy fairy-tale pastiche reveling in mite-size cherubs, which cribs from gnomic mythology, elvish lore, Harry Potter, Arthurian legend and can't-pay-the-rent melodrama.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Peter Bradshaw,True,Rotten,Rotten,2007,"Here is an overproduced, oversugared semi-animated children's fantasy adventure from Luc Besson that made me want to cringe into my +h seat, never to re-emerge.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Richard Roeper,True,Rotten,Rotten,2007,Strange and kind of meandering.,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Frank Lovece,False,Rotten,Rotten,2007,"Things unfold in rote fashion, with nature-based gadgetry no more clever than those of The Flintstones.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Brian Tallerico,False,Rotten,Fresh,2007,"In a year when a lot of big-screen animation felt like it came rolling off the video game assembly line, a little originality goes a long way.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Pablo Villaça,False,Rotten,Fresh,2007,"Uma fábula divertida e inocente que conta com uma eficiente animação digital e traz Besson em um bom momento, o que é algo cada vez mais raro.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Anton Bitel,False,Rotten,Rotten,2007,"In a clear-cut case of arrested development, the film that crowns Luc Besson's career is a magical phantasmagoria for the kids, and a derivative mess for their parents.",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Scott Collura,False,Rotten,Rotten,2007,Is it time for director Luc Besson to become invisible too?,male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Fernando F. Croce,False,Rotten,Fresh,2009,"A candy-colored fusion of Dahl, Dr. Seuss and the director's own mischeviousness",male,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Megan Basham,False,Rotten,Fresh,2018,"Unquestionably original, watching Arthur and the Invisibles frequently feels like sitting in on an elaborate video game.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Kaleem Aftab,False,Rotten,Fresh,2018,"Strangely, for a feature animation aimed at a younger audience, Arthur and the Invisibles is most entertaining in its live-action sequences.",unknown,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10004659-arthur,Arthur and the Invisibles (Arthur and the Minimoys),Debbie Lynn Elias,False,Rotten,Rotten,2019,"Cute enough and cool enough at times that I would take all four of my nephews to see it, but minimal cute and cool isn't enough for the long haul.",female,"['Animation', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,James O'Ehley,False,Rotten,Rotten,2009,This new Christmas Carol starring Jim Carrey will scare the bejesus out of small children!,male,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,Louise Keller,False,Rotten,Fresh,2009,"Conceptually brilliant with mind-blowing special effects, but who is the intended audience of this visual extravaganza? Certainly not children: the content is far too dark with haunting imagery that could provoke nightmares for impressionable youngsters",female,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,Drew McWeeny,False,Rotten,Fresh,2009,"If Disney invested in this because they were hoping for an annual re-release and an easy cash cow every time the season rolls around, I think they'll be disappointed.",male,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,Nick Schager,False,Rotten,Rotten,2009,"A clear step in the right direction for Zemeckis and his pet techno-project, the film nonetheless ultimately sabotages itself by prizing the hectic over the heartfelt.",male,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,Prairie Miller,False,Rotten,Rotten,2009,"This Carol has a worse identity crisis than Scrooge. Clinging to the novel, the film tries to break out of its insular theatrics to propel Scrooge and his supernatural helpmates into outer space, as if in takeoff into a different sci-fi comic book movie.",unknown,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,Pete Hammond,False,Rotten,Fresh,2009,The director has brought this Charles Dickens classic to such vivid life that in some ways you feel like you are experiencing it for the first time,male,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
m/10008502-christmas_carol,Disney's A Christmas Carol,Ella Taylor,True,Rotten,Rotten,2009,A Christmas Carol is a whiz-bang 3-D thrill-ride with all the emotional satisfaction squeezed out of it.,female,"['Animation', 'Drama', 'Kids & Family', 'Science Fiction & Fantasy']"
