rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/a_secret_love,A Secret Love,Jude Dry,True,Certified-Fresh,Fresh,2020,"""A Secret Love"" is full of the kind of gentle ribbing and loving chuckles one would expect from any adorable old couple, but it's made all the more poignant by the fact of Pat and Terry's trailblazing personal histories.",mostly_male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Louise Burrell,False,Certified-Fresh,Fresh,2020,"A Secret Love is an exquisitely crafted documentary, intimate without ever losing sight of the incredible struggle that these two women and countless other couples went through. This is a personal story on a universal scale.",female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Rachel Wagner,False,Certified-Fresh,Fresh,2020,Enjoyed the history parts more than the current parts but worth watching,female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Susan Wloszczyna,False,Certified-Fresh,Fresh,2020,"To Bolan, we get to see the ladies in their glorious, vibrant youth as career gals in the big city and one cherished piece of footage of the two women frolicking in ridiculously garish cone-shaped hats on the beach.",female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,André Hereford,False,Certified-Fresh,Fresh,2020,"A Secret Love is in a league of its own documenting the history, love story, and struggles of two pioneering lesbians.",male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Taryn Allen,True,Certified-Fresh,Fresh,2020,"The Chicago-based documentary expertly weaves together LGBTQ history, baseball, and the ups and downs of loving someone for a lifetime.",female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Peter Canavese,False,Certified-Fresh,Fresh,2020,Enough elements kicking around in it to keep it pretty interesting for its whole running time.,male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Katie Walsh,True,Certified-Fresh,Fresh,2020,"""A Secret Love"" weaves the couple's remarkable life story into a sensitive and intimate depiction of the two navigating the realities of growing older together...",female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,David 'Mad Dog' Bradley,False,Certified-Fresh,Fresh,2020,"So subtle yet so moving, and really one of the best recent movies to hit Netflix...",male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Lindsey Bahr,True,Certified-Fresh,Fresh,2020,"""A Secret Love"" is guaranteed to pull at your heartstrings.",mostly_female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Pat Mullen,False,Certified-Fresh,Fresh,2020,A Secret Love is a refreshingly intimate and sweet romance. Bolan's film is also a welcome celebration of marriage equality that is hard fought and well deserved.,andy,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Alexandra MacAaron,False,Certified-Fresh,Fresh,2020,"There is nothing but respect and genuine affection here. If anything, the film evokes a sense of admiration and wonder for any couple that can maintain the love and sense of sheer joy for and about each other.",female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Brooke Daugherty,False,Certified-Fresh,Fresh,2020,Imagine living with the love of your life for 60+ years & not telling your family? Ryan Murphy produced this Netflix documentary about a lesbian baseball player & her partner.,female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Brian Bromberger,False,Certified-Fresh,Fresh,2020,"To those who believe same-sex relationships are inferior or dissimilar to straight ones, they need only watch Secret Love to be otherwise convinced.",male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Lauren Bradshaw,False,Certified-Fresh,Fresh,2020,"A Secret Love beautifully shows that despite society's homophobia that made Pat and Terry feel they had to hide their 70+ year relationship, love ultimately prevailed.",mostly_female,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Jonathon Wilson,False,Certified-Fresh,Fresh,2020,It's a wholesome and lovely film and an undeniable crowd-pleaser well-suited to a streaming release - perhaps even more so than its planned debut at the canceled SXSW festival.,male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Diego Batlle,False,Certified-Fresh,Fresh,2020,"Luminous, simple, amd irresistible. [Full Review in Spanish]",male,"['Documentary', 'Gay & Lesbian']"
m/a_secret_love,A Secret Love,Carla Hay,False,Certified-Fresh,Fresh,2020,"The movie is ultimately a testament to long-lasting true love that can withstand prejudice, family conflicts, and other life challenges that can often tear couples apart.",female,"['Documentary', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Ed Gonzalez,False,Rotten,Rotten,2001,Forgets to iron out the kinks that make the straight romantic comedies feel like tediously long television sitcoms.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Frank Swietek,False,Rotten,Rotten,2001,Little more than ninety minutes of bitchy dialogue leading up to a phonily dramatic outburst which purports to tie everything up in laughter and tears.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,David Noh,False,Rotten,Fresh,2001,"Very L.A., but in a good way: bright, fast and always informed, with a certain bitterness beneath the glossy surface.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Edward Crouse,True,Rotten,Rotten,2001,A painfully earnest case of generic romance spiced with queerness.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Dave White,False,Rotten,Fresh,2001,It makes more sense than the usual slop that gay audiences get stuck watching.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Kevin Maynard,True,Rotten,Fresh,2001,"Loaded with smart, sarcastic one-liners and clever potshots at sexless studio movies like In & Out.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Rod Armstrong,False,Rotten,Fresh,2001,"A mostly winning, charming, and intelligent entry in the genre.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Lou Lumenick,True,Rotten,Rotten,2001,"All four characters are obnoxious, self-absorbed Southern California clichs.",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Michael Tunison,False,Rotten,Fresh,2001,Has enough flashes of whippy humor to pep up what otherwise might have been a routine boy-meets-boy tale.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,David Hunter,True,Rotten,Rotten,2001,"Another movie about relationships, but not an especially successful, original or involving one.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Dave Kehr,True,Rotten,Rotten,2001,There isn't much to separate All Over the Guy from the great mass of indie dating comedies.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,MaryAnn Johanson,False,Rotten,Fresh,2001,This is a love story in which all of us will recognize a little bit of ourselves.,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Andy Klein,False,Rotten,Fresh,2001,"It's better than the recent Hit and Runway, and not as good as Jeffrey, which still puts it in the top third.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Wesley Morris,True,Rotten,Rotten,2001,"If you want to watch a gaggle of pretty faux-neurotic people hang out and throw quips, you're probably better off watching Friends.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Bilge Ebiri,False,Rotten,Rotten,2001,Badly acted and humorless.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Kevin Thomas,True,Rotten,Fresh,2001,A romantic comedy of wit and substance.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Rob Blackwelder,False,Rotten,Rotten,2001,"Spirited and reliably funny...but it just feels so workaday, like a sitcom in its fifth season, that nothing much about it stands out.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Joe Leydon,True,Rotten,Fresh,2001,Bucatinsky and Ruccolo are sufficiently ingratiating to sustain interest and amusement.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Loren King,True,Rotten,Rotten,2001,"It's light and fun, with some peppy dialogue, but it's also sentimental and predictable.",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Moira MacDonald,True,Rotten,Rotten,2001,Call it a pleasant near-miss.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Paula Nechak,False,Rotten,Rotten,2001,Leaves an acrid taste with the viewer who sits through its long and winding tale of tortured courtship.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Claire Bickley,False,Rotten,Rotten,2001,Plays like a triple-length episode of Friends in which the characters are all in particularly bad moods.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Rick Groen,True,Rotten,Rotten,2001,The principals begin to lose any distinction and soon start sounding exactly the same.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Stephen Tropiano,False,Rotten,Rotten,2001,"If All Over the Guy is any indication of what Hollywood has in store for gay relationships, it looks like gay men and lesbians will be receiving the same shallow treatment as their heterosexual counterparts.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Desson Thomson,True,Rotten,Fresh,2001,The movie's entertaining for some wickedly funny situations and witticisms.,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,David Elliott,False,Rotten,Rotten,2001,"So it goes, snagging every tripwire of pert banality and ditzy knowingness.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Walter Chaw,False,Rotten,Rotten,2001,Bucatinsky has presented gay characters every bit as theatrically neurotic and precious as their straight counterparts.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Eric Harrison,True,Rotten,Rotten,2001,"Probably plays better on the stage. On film, the dialogue sometimes seems too writerly, too cute.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Desmond Ryan,True,Rotten,Fresh,2001,A nicely turned and witty screenplay from Bucatinsky.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Joe Baltake,False,Rotten,Fresh,2001,"As one predictable scene follows another, it becomes progressively more likable and more watchable.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Jay Carr,True,Rotten,Rotten,2001,Sweet but often tedious.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Jane Sumner,True,Rotten,Fresh,2001,"It may not be totally fresh and original, but All Over the Guy is nearly void of gay stereotypes.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Terry Lawson,True,Rotten,Rotten,2001,"It is not a surprise to learn that Bucatinsky is developing a sitcom based on this film, because it plays like an overly long pilot.",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Chris Hewitt,False,Rotten,Rotten,2001,"Much of the dialogue is sharp, but All Over is undone by melodrama, an overly familiar story and characters who seem more like stand-up comedians as they rattle off lines like, 'The self-pity bus stops right in front of my building. Get on it.'",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Kim Morgan,False,Rotten,Fresh,2001,A nice little movie.,mostly_female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Robert W. Butler,False,Rotten,Rotten,2001,"It says nothing new, but it says it painlessly.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Ted Murphy,False,Rotten,Fresh,2001,"There are no recriminations, and no one is struggling with the issue of ""coming out."" In fact, being gay is treated as nothing out of the ordinary.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Scott Weinberg,False,Rotten,Fresh,2002,"All Over the Guy, while by no means a groundbreaking piece of cinema, is a breezy and fun romantic comedy.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,JoBlo,False,Rotten,Rotten,2002,I guess it's a middle of the road romantic comedy... featuring gay men!,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Ernest Hardy,False,Rotten,Rotten,2002,"Sitcom humor substitutes for wit, and tedious angst supplies the drama.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Ken Hanke,False,Rotten,Fresh,2004,A funny and warm little film that really deserved more attention than it got.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Caffeinated Clint,False,Rotten,Fresh,2006,"Better than ""The Opposite of Sex"", all-round good fun!",unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/all_over_the_guy,All Over the Guy,Blake French,False,Rotten,Fresh,2009,This isn't another one of those annoying gay rights movies -- it just wants to have fun.,mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']"
m/another_gay_movie,Another Gay Movie,Donald Munro,False,Rotten,Rotten,2006,"Move over, American Pie and Road Trip: There's a new sheriff in town, and he's wearing leather chaps.",male,"['Comedy', 'Gay & Lesbian']"
m/another_gay_movie,Another Gay Movie,Kam Williams,False,Rotten,Fresh,2007,Mostly likely to appeal to an audience that would enjoy seeing a typical teensploit where the script flips the sexual preferences.,male,"['Comedy', 'Gay & Lesbian']"
m/another_gay_movie,Another Gay Movie,Brian Orndorf,False,Rotten,Rotten,2017,"Stephens works much too hard for ""Another Gay Movie"" to simply land a few scattered titters.",male,"['Comedy', 'Gay & Lesbian']"
m/art_of_being_straight,The Art of Being Straight,Bill Weber,False,Rotten,Rotten,2009,"Structured like a comedy, but outfitted with only the most tedious sexual-identity riffs, generic characterizations, and no singular point of view.",male,"['Comedy', 'Drama', 'Gay & Lesbian']"
m/art_of_being_straight,The Art of Being Straight,Anna King,True,Rotten,Rotten,2009,"Being straight is hard to do in this brief, ponderous mumblecore flick.",female,"['Comedy', 'Drama', 'Gay & Lesbian']"
